provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_upload,connection_type,hso_provider,Price
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30169,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30184,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30183,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30014,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30107,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30188,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,28716,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30627,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30521,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30557,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39832,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31028,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31088,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31095,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30705,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30711,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30721,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30708,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30535,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30571,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30528,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30563,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30525,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30568,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30552,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30417,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30533,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30527,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30710,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30720,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30628,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30633,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30646,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30421,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30629,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30529,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30530,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30041,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31738,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30531,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30511,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30510,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31740,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39840,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39867,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30534,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30597,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30564,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30719,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30722,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30740,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30755,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31017,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31020,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39842,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31721,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31742,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39826,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39886,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39877,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30536,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39845,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30537,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31744,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31768,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31745,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31533,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31534,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31535,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31650,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31554,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31624,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30538,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30577,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39846,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31746,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39866,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31806,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31749,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31631,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31750,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31798,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31783,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31537,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39851,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31753,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30427,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31031,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31032,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30248,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31038,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31211,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31033,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31217,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31046,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30133,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30545,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30546,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30547,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30554,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30558,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30543,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31634,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31436,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31635,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31041,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30647,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31759,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39859,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31042,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31090,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31054,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31760,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31774,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31544,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32256,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32223,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31055,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32205,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32210,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32258,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32224,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32217,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,32216,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,39861,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31761,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30175,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31044,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30567,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31014,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30707,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30728,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30739,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30753,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30736,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31061,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31024,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31645,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31649,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31639,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,33813,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,33803,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30553,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30520,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30648,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30630,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,30667,,windstream,
"Georgia Windstream, LLC",Georgia Windstream LLC.,"Windstream Holdings, Inc.","Windstream Holdings, Inc.",,,1,,,31316,,windstream,
